username,title,location,ID de la respuesta,Pregunta,Respuesta,Respuesta Correcta,block_key,state
YohaSwea,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Pregunta Calificada T1A3 > Pregunta Calificada > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@f0d938ddb1674434951950b31add8dbc,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""falso"", ""4"": ""verdadero""}, ""respondido"": true}"
BELEN_2020,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Pregunta Calificada T1A3 > Pregunta Calificada > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@f0d938ddb1674434951950b31add8dbc,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""falso"", ""4"": ""verdadero""}, ""respondido"": true}"
Jano,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Pregunta Calificada T1A3 > Pregunta Calificada > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@f0d938ddb1674434951950b31add8dbc,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""falso"", ""4"": ""verdadero""}, ""respondido"": true}"
ThomasPM,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,a) El patrón es: ,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-22T00:15:49Z"", ""attempts"": 1, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_0""}, ""seed"": 1}"
jromo,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}}"
UsuarioPruebaCMMEDU,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.","b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-24T16:44:10Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_1""}, ""seed"": 1}"
b_alvarez,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.","b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-23T14:34:11Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_1""}, ""seed"": 1}"
alicia,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.","b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-24T19:46:59Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_1""}, ""seed"": 1}"
JACT,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,d) El patrón tiene 5 términos. Los triángulos verdes chicos van seguidos de cuadrados negros chicos o de triángulos negros grandes. Los cuadrados negros chicos van siempre seguidos de cuadrados verdes grandes.,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-25T03:49:37Z"", ""attempts"": 2, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_3""}, ""seed"": 1}"
Jennifer_Escalona,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.","b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-24T21:37:54Z"", ""attempts"": 2, ""score"": {""raw_possible"": 1, ""raw_earned"": 1}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_1""}, ""seed"": 1}"
margotbriones,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.","b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-24T20:27:48Z"", ""attempts"": 2, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_1""}, ""seed"": 1}"
sandracarolina077,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,d) El patrón tiene 5 términos. Los triángulos verdes chicos van seguidos de cuadrados negros chicos o de triángulos negros grandes. Los cuadrados negros chicos van siempre seguidos de cuadrados verdes grandes.,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-23T20:07:42Z"", ""attempts"": 1, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_3""}, ""seed"": 1}"
ELSA_DE_LA_CRUZ,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.","b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-25T04:07:48Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_1""}, ""seed"": 1}"
SandraFuentes,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.","b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-25T03:26:59Z"", ""attempts"": 2, ""score"": {""raw_possible"": 1, ""raw_earned"": 1}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_1""}, ""seed"": 1}"
Jano,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,795f48dd142e49439efc18e5637e40fd_2_1,Pregunta 1,"b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.","b) El patrón está formado por triángulos y cuadrados, chicos y grandes, verdes y negros. Empieza con un triángulo chico verde y va cambiando en dos de sus atributos de manera que primero solo mantiene el tamaño, luego solo mantiene la forma, después solo mantiene el color y por último solo mantiene la forma.",block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@795f48dd142e49439efc18e5637e40fd,"{""correct_map"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""795f48dd142e49439efc18e5637e40fd_2_1"": {}}, ""last_submission_time"": ""2020-04-24T19:19:15Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""795f48dd142e49439efc18e5637e40fd_2_1"": ""choice_1""}, ""seed"": 1}"
UsuarioPruebaCMMEDU,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
b_alvarez,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
alicia,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
JACT,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 2, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
Jennifer_Escalona,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
margotbriones,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
sandracarolina077,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
ELSA_DE_LA_CRUZ,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
SandraFuentes,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 2, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
Jano,Eol True or False XBlock,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Eol True or False XBlock,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@vof+block@3eb90c1f1f104e5b9b803fb83421a79e,"{""attempts"": 1, ""score"": 1.0, ""respuestas"": {""1"": ""falso"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
ThomasPM,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}}"
jromo,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}}"
UsuarioPruebaCMMEDU,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,5ece504d6da544fc98f2872de1be2e42_2_1,Pregunta 1,b) 298 es un término de esta secuencia.,b) 298 es un término de esta secuencia.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""correct_map"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}, ""last_submission_time"": ""2020-04-24T16:44:35Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": ""choice_1""}, ""seed"": 1}"
b_alvarez,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,5ece504d6da544fc98f2872de1be2e42_2_1,Pregunta 1,b) 298 es un término de esta secuencia.,b) 298 es un término de esta secuencia.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""correct_map"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}, ""last_submission_time"": ""2020-04-23T14:40:17Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": ""choice_1""}, ""seed"": 1}"
alicia,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,5ece504d6da544fc98f2872de1be2e42_2_1,Pregunta 1,b) 298 es un término de esta secuencia.,b) 298 es un término de esta secuencia.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""correct_map"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}, ""last_submission_time"": ""2020-04-24T19:54:43Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": ""choice_1""}, ""seed"": 1}"
JACT,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,5ece504d6da544fc98f2872de1be2e42_2_1,Pregunta 1,b) 298 es un término de esta secuencia.,b) 298 es un término de esta secuencia.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""correct_map"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}, ""last_submission_time"": ""2020-04-25T03:49:44Z"", ""attempts"": 2, ""score"": {""raw_possible"": 1, ""raw_earned"": 1}, ""done"": true, ""student_answers"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": ""choice_1""}, ""seed"": 1}"
Jennifer_Escalona,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,5ece504d6da544fc98f2872de1be2e42_2_1,Pregunta 1,b) 298 es un término de esta secuencia.,b) 298 es un término de esta secuencia.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""correct_map"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}, ""last_submission_time"": ""2020-04-24T21:25:32Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": ""choice_1""}, ""seed"": 1}"
margotbriones,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,5ece504d6da544fc98f2872de1be2e42_2_1,Pregunta 1,b) 298 es un término de esta secuencia.,b) 298 es un término de esta secuencia.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""correct_map"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}, ""last_submission_time"": ""2020-04-24T20:09:43Z"", ""attempts"": 2, ""score"": {""raw_possible"": 1, ""raw_earned"": 1}, ""done"": true, ""student_answers"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": ""choice_1""}, ""seed"": 1}"
sandracarolina077,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,5ece504d6da544fc98f2872de1be2e42_2_1,Pregunta 1,b) 298 es un término de esta secuencia.,b) 298 es un término de esta secuencia.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""correct_map"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}, ""last_submission_time"": ""2020-04-23T20:16:42Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": ""choice_1""}, ""seed"": 1}"
ELSA_DE_LA_CRUZ,Blank Common Problem,Taller 1: Reconociendo Patrones > Control Taller 1 > Control > Blank Common Problem,5ece504d6da544fc98f2872de1be2e42_2_1,Pregunta 1,b) 298 es un término de esta secuencia.,b) 298 es un término de esta secuencia.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@5ece504d6da544fc98f2872de1be2e42,"{""correct_map"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": {}}, ""last_submission_time"": ""2020-04-25T04:11:38Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""5ece504d6da544fc98f2872de1be2e42_2_1"": ""choice_1""}, ""seed"": 1}"
